ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],Ra[deg],Dec[deg],X,Y,x[west],x[east],azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,az_telescope,alt_telescope,exposure_starting_time_tomoe,az_meteor,el_meteor
584411_011,112.5,12,7,6.8519,-9,31,29.859,181.7785496,-9.524960833,315,120,174.0,450.0,232.240431,28.600098,196200.3053,233.943727,25.589691000000002,201357.1697,232.4,27.07,2018-04-18T16:15:38.205314,233.78257791934726,27.388940507279543
584414_093,106.5,12,6,35.4941,-7,7,25.706,181.64789209999998,-7.123807222000001,214,124,40.0,384.0,234.47182,29.620465000000003,201049.3062,235.08235299999998,28.920256,199276.3429,232.2,27.23,2018-04-18T16:15:38.205314,235.40528462473426,28.791647734531097
585813_113,133.0,14,4,55.0559,-7,49,34.106,211.2293996,-7.826140556,41,40,16.0,71.0,232.565294,30.581488,204995.8327,235.049302,29.897034,199541.3492,231.3,27.94,2018-04-18T18:10:10.606981,234.6716993979749,29.369808256886365
585822_113,132.5,14,0,44.9192,-8,45,24.28,210.18716329999998,-8.756744444,82,139,19.0,130.0,232.565294,30.581488,204995.8327,235.049302,29.897034,199541.3492,231.3,27.94,2018-04-18T18:10:10.606981,234.78689758472967,27.93540859499702
585822_114,133.0,14,1,23.4864,-8,36,46.23,210.34786,-8.612841667,202,30,166.0,220.0,232.565294,30.581488,204995.8327,235.049302,29.897034,199541.3492,231.3,27.94,2018-04-18T18:10:10.606981,234.6528945616185,28.041809888478323
585832_038,174.0,13,57,13.9941,-8,40,5.234,209.30830880000002,-8.668120556,241,79,235.0,250.0,231.91158199999998,30.605855,201508.5793,234.831412,28.511788,200257.3108,231.3,27.94,2018-04-18T18:10:10.606981,235.51429950826937,27.350417198392034
585841_113,152.0,13,52,9.7842,-9,22,27.218000000000004,208.04076750000002,-9.374227222,118,16,107.0,123.0,232.565294,30.581488,204995.8327,235.049302,29.897034,199541.3492,231.3,27.94,2018-04-18T18:10:10.606981,235.78866476964177,25.76571103687317
585912_089,135.0,14,6,28.38,-8,42,45.318000000000005,211.61825,-8.712588333,333,102,284.0,393.0,232.50889500000002,30.619964000000003,202490.9829,235.069244,27.775474,203633.5544,231.5,27.78,2018-04-18T18:11:13.493067,233.8058630959881,28.704621912758395
585922_097,62.5,14,1,48.4783,-8,40,16.487000000000002,210.4519929,-8.671246389,280,74,179.0,440.0,232.578981,27.722540000000002,201759.5193,234.01152799999997,27.374641999999998,194648.81100000002,231.5,27.78,2018-04-18T18:11:13.493067,234.78555582078295,27.93647608395988
585923_088,98.5,14,0,42.4427,-7,47,33.306,210.1768446,-7.792585000000001,70,17,23.0,115.0,232.50889500000002,30.619964000000003,202490.9829,235.069244,27.775474,203633.5544,231.5,27.78,2018-04-18T18:11:13.493067,235.77780498803548,28.493198907801144
585933_088,99.0,13,57,9.4925,-7,55,38.542,209.2895521,-7.927372778,223,126,60.0,435.0,232.50889500000002,30.619964000000003,202490.9829,235.069244,27.775474,203633.5544,231.5,27.78,2018-04-18T18:11:13.493067,236.51173395076341,27.89554466191372
585943_088,99.0,13,53,14.6854,-8,4,26.212,208.3111892,-8.073947777999999,310,241,156.0,445.0,232.50889500000002,30.619964000000003,202490.9829,235.069244,27.775474,203633.5544,231.5,27.78,2018-04-18T18:11:13.493067,236.54165102728555,26.502651027202806
586012_040,160.5,14,4,47.5773,-8,40,51.021,211.1982388,-8.680839167,19,79,12.0,27.0,233.51915,30.51261,189702.4699,233.91303900000003,28.114521000000003,191667.5184,231.7,27.61,2018-04-18T18:12:16.387853,234.38181337221607,28.255761833151958
586013_041,131.5,14,6,28.0988,-7,59,59.058,211.61707830000003,-7.999738333,332,170,242.0,461.0,233.51915,30.51261,189702.4699,233.91303900000003,28.114521000000003,191667.5184,231.7,27.61,2018-04-18T18:12:16.387853,234.78936647672714,29.277920594288585
586013_041,131.5,14,6,28.0988,-7,59,59.058,211.61707830000003,-7.999738333,332,170,242.0,461.0,233.51915,30.51261,189702.4699,233.91303900000003,28.114521000000003,191667.5184,231.7,27.61,2018-04-18T18:12:16.387853,234.78936647672714,29.277920594288585
586013_042,132.0,14,6,52.2014,-7,54,55.56399999999999,211.71750580000003,-7.915434444,407,106,268.0,460.0,233.51915,30.51261,189702.4699,233.91303900000003,28.114521000000003,191667.5184,231.7,27.61,2018-04-18T18:12:16.387853,234.704228483953,29.344438225520843
586013_042,132.0,14,6,52.2014,-7,54,55.56399999999999,211.71750580000003,-7.915434444,407,106,268.0,460.0,233.51915,30.51261,189702.4699,233.91303900000003,28.114521000000003,191667.5184,231.7,27.61,2018-04-18T18:12:16.387853,234.704228483953,29.344438225520843
586013_087,119.0,14,5,34.4427,-8,5,19.484,211.3935113,-8.088745556000001,165,238,127.0,220.0,232.27568300000001,30.558602,201640.1134,234.90929,28.014737,198513.2876,231.7,27.61,2018-04-18T18:12:16.387853,234.2177876487958,28.384382439272922
586022_041,132.5,14,2,35.260999999999996,-8,51,3.75,210.6469208,-8.851041667,426,210,367.0,482.0,233.51915,30.51261,189702.4699,233.91303900000003,28.114521000000003,191667.5184,231.7,27.61,2018-04-18T18:12:16.387853,234.84240980786245,27.891206571013637
586022_041,132.5,14,2,35.260999999999996,-8,51,3.75,210.6469208,-8.851041667,426,210,367.0,482.0,233.51915,30.51261,189702.4699,233.91303900000003,28.114521000000003,191667.5184,231.7,27.61,2018-04-18T18:12:16.387853,234.84240980786245,27.891206571013637
586022_042,131.0,14,2,36.2364,-8,50,34.905,210.65098500000002,-8.843029167000001,429,204,365.0,480.0,233.51915,30.51261,189702.4699,233.91303900000003,28.114521000000003,191667.5184,231.7,27.61,2018-04-18T18:12:16.387853,234.839027817981,27.89390158791192
586022_042,131.0,14,2,36.2364,-8,50,34.905,210.65098500000002,-8.843029167000001,429,204,365.0,480.0,233.51915,30.51261,189702.4699,233.91303900000003,28.114521000000003,191667.5184,231.7,27.61,2018-04-18T18:12:16.387853,234.839027817981,27.89390158791192
586144_008,151.0,13,54,1.4051,-7,12,2.36,208.5058546,-7.200655556,446,186,408.0,480.0,231.459838,29.820349,199529.6083,234.649593,28.095295,199996.4136,231.9,27.44,2018-04-18T18:13:19.273341,237.5783573115663,27.003881782332602
586241_089,158.0,13,52,27.4697,-9,32,24.764,208.1144571,-9.540212222000001,175,140,138.0,205.0,231.997439,28.26795,205161.0868,234.732169,26.882903999999996,195761.0535,232.2,27.27,2018-04-18T18:14:22.157327,236.57165718486075,25.105887340991075
586316_109,87.0,14,7,9.3319,-5,23,19.409000000000002,211.7888829,-5.388724722,456,12,416.0,490.0,232.70920499999997,32.767377,210178.4362,235.617916,30.262335999999998,206480.1699,232.4,27.11,2018-04-18T18:15:25.032114,236.86734548418832,30.339449027850094
586316_109,87.0,14,7,9.3319,-5,23,19.409000000000002,211.7888829,-5.388724722,456,12,416.0,490.0,232.70807299999998,30.189784999999997,203840.0996,235.20203700000002,27.838406,201260.5146,232.4,27.11,2018-04-18T18:15:25.032114,236.86734548418832,30.339449027850094
586316_110,88.0,14,6,25.9789,-5,22,55.091,211.6082454,-5.381969722000001,320,7,270.0,380.0,232.70920499999997,32.767377,210178.4362,235.617916,30.262335999999998,206480.1699,232.4,27.11,2018-04-18T18:15:25.032114,237.0196632571298,30.216651180617326
586316_110,88.0,14,6,25.9789,-5,22,55.091,211.6082454,-5.381969722000001,320,7,270.0,380.0,232.70807299999998,30.189784999999997,203840.0996,235.20203700000002,27.838406,201260.5146,232.4,27.11,2018-04-18T18:15:25.032114,237.0196632571298,30.216651180617326
586323_111,96.5,14,1,44.643,-7,50,0.025,210.4360125,-7.833340278,265,46,128.0,445.0,232.70807299999998,30.189784999999997,203840.0996,235.20203700000002,27.838406,201260.5146,232.4,27.11,2018-04-18T18:15:25.032114,236.43477021581958,27.95882242717502
586324_023,117.5,14,1,25.7644,-7,16,58.663999999999994,210.3573517,-7.282962222,204,238,156.0,237.0,231.28823799999998,29.852840000000004,202807.3487,234.63675800000001,29.166643,200777.363,232.4,27.11,2018-04-18T18:15:25.032114,236.4994669609228,27.90563981370179
586324_023,144.0,14,1,7.74,-7,9,30.404,210.28225,-7.158445556,147,144,107.0,193.0,231.28823799999998,29.852840000000004,202807.3487,234.63675800000001,29.166643,200777.363,232.4,27.11,2018-04-18T18:15:25.032114,236.5611676805623,27.85482642398307
586324_025,69.5,14,1,6.9453,-7,16,43.556000000000004,210.27893880000002,-7.278765556000001,145,235,70.0,241.0,231.28823799999998,29.852840000000004,202807.3487,234.63675800000001,29.166643,200777.363,232.4,27.11,2018-04-18T18:15:25.032114,236.5638864940327,27.85258525234348
586332_024,145.0,13,56,46.3904,-8,38,49.648,209.19329330000002,-8.647124444,155,63,98.0,190.0,231.28823799999998,29.852840000000004,202807.3487,234.63675800000001,29.166643,200777.363,232.4,27.11,2018-04-18T18:15:25.032114,236.679451547187,26.387001661225387
586333_023,144.5,13,58,27.8135,-8,4,31.081,209.6158896,-8.075300278,469,235,446.0,484.0,231.28823799999998,29.852840000000004,202807.3487,234.63675800000001,29.166643,200777.363,232.4,27.11,2018-04-18T18:15:25.032114,236.3378401198181,26.67285656191886
586412_014,114.5,14,12,1.2389,-8,40,33.336999999999996,213.00516209999998,-8.675926944,162,74,38.0,275.0,232.16447999999997,29.748210999999998,199126.0313,233.74028399999997,27.556348999999997,197744.76100000003,231.3,27.93,2018-04-18T18:16:40.311640,233.7883389658389,28.71815796699808
586413_047,145.0,14,11,50.2188,-7,54,40.835,212.959245,-7.911343056000001,127,103,66.0,178.0,233.639425,29.43385,209598.2545,235.44112400000003,28.35708,201278.6934,231.3,27.93,2018-04-18T18:16:40.311640,234.58641174293138,29.436208494530593
586413_057,99.0,14,12,35.4193,-7,57,24.956999999999997,213.1475804,-7.9569325,268,137,92.0,371.0,231.86980899999998,30.48323,203325.6596,234.866119,27.454121,201313.1058,231.3,27.93,2018-04-18T18:16:40.311640,234.4260738003068,29.560580200063093
586414_046,144.5,14,13,37.2642,-7,17,0.733,213.40526749999998,-7.283536944,459,233,431.0,482.0,233.639425,29.43385,209598.2545,235.44112400000003,28.35708,201278.6934,231.3,27.93,2018-04-18T18:16:40.311640,234.20596074770373,29.730346115765474
586414_100,146.0,14,12,41.7373,-7,8,6.369,213.1739054,-7.1351024999999995,285,121,223.0,357.0,233.91957000000002,27.408596999999997,196605.4244,233.772854,26.286327000000004,200052.3615,231.3,27.93,2018-04-18T18:16:40.311640,234.40362623946325,29.577944732757064
586414_116,145.5,14,13,23.6017,-7,12,20.267,213.3483404,-7.205629722,416,174,379.0,458.0,232.714081,31.550512,202423.4782,235.506773,30.000237,198728.1419,231.3,27.93,2018-04-18T18:16:40.311640,234.25466029924104,29.69288251724223
586421_111,100.0,14,8,4.0953,-9,27,41.623000000000005,212.01706380000002,-9.461561944,244,64,46.0,433.0,232.541333,27.921612,196516.3123,234.35704700000002,26.625115,199717.5338,231.3,27.93,2018-04-18T18:16:40.311640,233.86805619080596,27.321723479839342
586424_046,80.5,14,8,8.4193,-7,13,54.107,212.0350804,-7.231696389,250,198,60.0,410.0,233.639425,29.43385,209598.2545,235.44112400000003,28.35708,201278.6934,231.3,27.93,2018-04-18T18:16:40.311640,235.36671481281718,28.822360880807256
586426_115,79.0,14,7,18.2676,-5,42,36.563,211.826115,-5.710156389,87,260,32.0,145.0,232.714081,31.550512,202423.4782,235.506773,30.000237,198728.1419,231.3,27.93,2018-04-18T18:16:40.311640,237.10000980627996,30.151653914209845
586432_013,84.5,14,3,19.4133,-8,52,31.579,210.83088880000003,-8.875438611,173,235,30.0,420.0,232.16447999999997,29.748210999999998,199126.0313,233.74028399999997,27.556348999999997,197744.76100000003,231.3,27.93,2018-04-18T18:16:40.311640,235.60212833021438,27.278931590039054
586434_047,80.5,14,3,57.4033,-7,2,52.8,210.9891804,-7.047999999999999,281,65,75.0,441.0,233.639425,29.43385,209598.2545,235.44112400000003,28.35708,201278.6934,231.3,27.93,2018-04-18T18:16:40.311640,236.23707360890026,28.12071322658336
586442_014,85.5,13,58,43.952,-8,45,10.302999999999999,209.6831333,-8.752861944,135,151,41.0,207.0,232.16447999999997,29.748210999999998,199126.0313,233.74028399999997,27.556348999999997,197744.76100000003,231.3,27.93,2018-04-18T18:16:40.311640,236.53703474040196,26.50651728618245
586521_063,32.5,14,13,19.4983,-8,52,46.247,213.3312429,-8.879513056,406,227,382.0,430.0,231.82340699999997,31.119353999999998,207043.0368,234.900117,28.516068,200825.3075,231.5,27.77,2018-04-18T18:17:43.188925,233.7350416846717,28.759282234203425
586612_016,32.5,14,12,50.0441,-8,41,34.546,213.20851710000002,-8.692929443999999,314,86,269.0,365.0,231.88372400000003,29.443488000000002,201040.444,234.92827799999998,27.160271,196306.638,231.7,27.6,2018-04-18T18:18:46.066011,234.06149002591854,28.506357533096917
586612_017,32.5,14,11,17.6289,-8,6,15.909,212.8234538,-8.104419167,26,249,8.0,45.0,231.88372400000003,29.443488000000002,201040.444,234.92827799999998,27.160271,196306.638,231.7,27.6,2018-04-18T18:18:46.066011,234.385364790827,28.252970019204152
586613_017,67.5,14,8,19.7439,-5,37,40.172,212.08226630000001,-5.627825556,279,197,205.0,346.0,231.88372400000003,29.443488000000002,201040.444,234.92827799999998,27.160271,196306.638,231.7,27.6,2018-04-18T18:18:46.066011,237.32680958225285,29.96735141762121
586626_015,97.0,13,59,35.5531,-8,53,34.753,209.89813790000002,-8.892986944,297,254,159.0,462.0,231.88372400000003,29.443488000000002,201040.444,234.92827799999998,27.160271,196306.638,231.7,27.6,2018-04-18T18:18:46.066011,236.78811273722297,26.29548254218978
586642_084,55.5,14,13,34.9428,-8,41,50.655,213.39559500000001,-8.697404167,454,89,421.0,478.0,232.310133,29.799383000000002,207366.2053,235.798375,29.604878999999997,200681.1671,231.7,27.6,2018-04-18T18:18:46.066011,233.90348178260075,28.62908831372447
586712_095,110.5,14,12,7.0553,-8,39,49.217,213.02939709999998,-8.663671389,180,64,35.0,285.0,231.601813,29.864890999999997,200899.6142,235.111279,28.232832000000002,198608.9522,231.9,27.43,2018-04-18T18:19:48.956999,234.42988243689774,28.217949048579708
586712_102,141.5,14,11,26.3783,-7,2,38.071999999999996,212.85990959999998,-7.043908889,49,52,13.0,87.0,235.445049,30.987826000000002,202782.6149,235.193756,28.000094,199068.4056,231.9,27.43,2018-04-18T18:19:48.956999,235.3337065519473,28.84861749076798
586714_103,141.0,14,11,28.9804,-7,2,42.044,212.8707517,-7.045012222,57,53,15.0,87.0,235.445049,30.987826000000002,202782.6149,235.193756,28.000094,199068.4056,231.9,27.43,2018-04-18T18:19:48.956999,235.32460869258648,28.85584991782046
586714_104,16.5,14,12,57.9881,-6,18,33.444,213.2416171,-6.30929,335,101,322.0,353.0,235.445049,30.987826000000002,202782.6149,235.193756,28.000094,199068.4056,231.9,27.43,2018-04-18T18:19:48.956999,235.78436711432147,29.843364667194507
586715_074,141.5,14,13,23.701,-6,26,2.512,213.3487542,-6.434031111,416,195,362.0,476.0,231.334248,27.732917999999998,197706.3429,233.30255699999998,25.197317,196260.0306,231.9,27.43,2018-04-18T18:19:48.956999,235.6935935745509,29.91518424102604
586715_102,144.0,14,13,30.1158,-6,24,31.88,213.37548250000003,-6.408855556000001,436,176,371.0,476.0,235.445049,30.987826000000002,202782.6149,235.193756,28.000094,199068.4056,231.9,27.43,2018-04-18T18:19:48.956999,235.67092469662668,29.933089519904012
586715_103,144.0,14,13,30.4366,-6,25,19.371,213.37681919999997,-6.4220475,437,186,374.0,479.0,235.445049,30.987826000000002,202782.6149,235.193756,28.000094,199068.4056,231.9,27.43,2018-04-18T18:19:48.956999,235.6697907704132,29.93398484778084
586715_104,142.5,14,8,3.0484,-8,5,47.075,212.0127017,-8.096409722,236,244,215.0,260.0,235.445049,30.987826000000002,202782.6149,235.193756,28.000094,199068.4056,231.9,27.43,2018-04-18T18:19:48.956999,235.27573076621894,27.54366423357005
586723_102,141.0,14,8,42.6533,-7,53,26.9,212.17772209999998,-7.890805556,359,88,287.0,407.0,235.445049,30.987826000000002,202782.6149,235.193756,28.000094,199068.4056,231.9,27.43,2018-04-18T18:19:48.956999,235.90323682184413,28.391967185582814
586723_103,142.5,14,8,49.7602,-7,51,42.555,212.20733419999996,-7.8618208329999995,381,66,301.0,425.0,235.445049,30.987826000000002,202782.6149,235.193756,28.000094,199068.4056,231.9,27.43,2018-04-18T18:19:48.956999,235.87863308094285,28.411853506735632
586723_104,142.0,14,3,26.9707,-9,30,40.012,210.8623779,-9.511114444,201,107,105.0,271.0,235.445049,30.987826000000002,202782.6149,235.193756,28.000094,199068.4056,231.9,27.43,2018-04-18T18:19:48.956999,235.46034530088386,26.03796055173954
586731_103,149.5,14,11,54.3934,-8,46,34.844,212.9766392,-8.776345556,141,149,76.0,183.0,235.445049,30.987826000000002,202782.6149,235.193756,28.000094,199068.4056,231.9,27.43,2018-04-18T18:19:48.956999,234.47408150417462,28.183132679454918
586812_047,147.5,14,13,45.7519,-8,0,14.715,213.4406329,-8.0040875,488,171,476.0,495.0,232.35264700000002,30.931520000000003,203233.3689,235.66329100000002,28.742103999999998,200500.7121,232.2,27.26,2018-04-18T18:20:51.835688,234.30569685649823,28.315526884038768
586813_047,57.0,14,11,45.5342,-8,3,18.41,212.9397258,-8.055113889,113,211,0.0,210.0,232.35264700000002,30.931520000000003,203233.3689,235.66329100000002,28.742103999999998,200500.7121,232.2,27.26,2018-04-18T18:20:51.835688,234.72488115963444,27.98470361324802
586813_057,136.0,14,12,5.8053,-6,24,22.522,213.02418880000002,-6.406256111,172,175,87.0,264.0,231.763232,30.543640000000003,201402.1316,234.204536,28.585835,200424.0072,232.2,27.26,2018-04-18T18:20:51.835688,236.18980340901112,29.520214386421177
586815_012,134.5,14,12,51.9689,-6,12,44.979,213.21653709999998,-6.212494167000001,316,28,284.0,334.0,235.54019900000003,32.830981,196814.1425,235.66552000000001,30.549094,198062.9913,232.2,27.26,2018-04-18T18:20:51.835688,236.02790523262078,29.649719765117617
586822_070,136.0,14,8,43.6154,-7,14,56.437,212.18173080000003,-7.249010277999999,360,210,307.0,425.0,232.69426800000002,30.602704,206237.9781,235.07926,28.402769,202696.447,232.2,27.26,2018-04-18T18:20:51.835688,236.11815220092907,28.217645862186256
586824_012,134.5,14,12,53.2496,-6,12,30.748,213.2218733,-6.208541111000001,320,25,288.0,332.0,235.54019900000003,32.830981,196814.1425,235.66552000000001,30.549094,198062.9913,232.2,27.26,2018-04-18T18:20:51.835688,236.02340711663388,29.653309044039087
586824_013,139.0,14,3,13.5425,-9,34,55.788999999999994,210.80642709999998,-9.582163611,160,161,81.0,244.0,235.54019900000003,32.830981,196814.1425,235.66552000000001,30.549094,198062.9913,232.2,27.26,2018-04-18T18:20:51.835688,235.71817018811848,25.82438613527004
586831_061,135.5,14,2,58.4458,-8,40,33.055,210.7435242,-8.675848611000001,106,84,25.0,174.0,232.330333,28.548695000000002,206300.1924,234.410379,26.462141,202496.425,232.2,27.26,2018-04-18T18:20:51.835688,236.52758547646843,26.51442967777953
586832_013,135.5,13,59,29.5274,-9,31,57.771,209.8730308,-9.532714167,281,132,161.0,386.0,235.54019900000003,32.830981,196814.1425,235.66552000000001,30.549094,198062.9913,232.2,27.26,2018-04-18T18:20:51.835688,236.46568067143141,25.196067060315237
586841_013,55.5,13,59,32.5094,-8,40,33.852,209.88545580000002,-8.67607,285,90,229.0,401.0,235.54019900000003,32.830981,196814.1425,235.66552000000001,30.549094,198062.9913,232.2,27.26,2018-04-18T18:20:51.835688,237.21684160927725,25.93158433705174
586842_059,57.4,14,12,53.5443,-9,36,17.544,213.22310130000002,-9.604873332999999,327,168,210.0,439.0,231.763232,30.543640000000003,201402.1316,234.204536,28.585835,200424.0072,232.2,27.26,2018-04-18T18:20:51.835688,233.73700249564266,27.424709270243273
586911_016,74.5,14,12,29.2926,-8,47,47.251999999999995,213.1220525,-8.796458889,250,164,51.0,432.0,232.343464,27.043226,199530.0996,233.933428,26.756420000000002,194666.86800000002,232.4,27.1,2018-04-18T18:21:54.713176,234.7922907622966,27.93111742829124
586912_043,97.5,14,12,10.8353,-8,38,39.832,213.04514709999998,-8.644397778,192,49,59.0,446.0,231.65702400000004,31.909924,206195.6588,234.580021,29.709093,203971.4922,232.4,27.1,2018-04-18T18:21:54.713176,234.85630518109608,27.88013088505451
586912_119,130.0,14,8,34.1331,-9,34,11.687999999999999,212.1422213,-9.569913332999999,338,145,220.0,370.0,231.779064,29.879068,204291.9881,234.77489,26.816816999999997,202158.4612,232.4,27.1,2018-04-18T18:21:54.713176,234.84717939415935,26.539468602097845
586921_119,57.0,14,7,30.8672,-8,45,1.3119999999999998,211.87861329999998,-8.750364444,139,132,31.0,221.0,231.779064,29.879068,204291.9881,234.77489,26.816816999999997,202158.4612,232.4,27.1,2018-04-18T18:21:54.713176,235.81867607636525,27.10189082111592
586922_017,57.5,14,3,2.6099,-8,2,4.06,210.7608746,-8.034461111,116,206,32.0,201.0,232.343464,27.043226,199530.0996,233.933428,26.756420000000002,194666.86800000002,232.4,27.1,2018-04-18T18:21:54.713176,236.72592876322318,26.34789165663485
586933_017,82.0,13,59,34.2665,-8,36,46.43899999999999,209.89277709999996,-8.612899722,290,42,196.0,428.0,232.343464,27.043226,199530.0996,233.933428,26.756420000000002,194666.86800000002,232.4,27.1,2018-04-18T18:21:54.713176,237.42080609528273,25.756886720985044
586942_064,76.0,14,18,41.8661,-8,53,59.776,214.67444210000002,-8.899937778,193,242,121.0,314.0,232.139814,28.941545,200945.6313,233.39476800000003,27.045196999999998,200200.3634,232.4,27.1,2018-04-18T18:21:54.713176,233.48469351765408,28.951570420085314
587016_026,119.0,14,14,15.2306,-6,17,0.9540000000000001,213.5634608,-6.283598333,170,84,69.0,252.0,231.56282099999999,32.622131,205205.7388,234.669794,30.572746999999996,198807.6603,231.3,27.93,2018-04-18T18:23:10.643504,236.2246559045802,29.492254073881828
